piso,pend,tope,limite,costo_nuevo,costo_viejo,diferencia_metodo,diferencia_limite_boot,media_boot,std_boot,80_IC_inferior,95_IC_inferior,porcentaje_inferior_0,DOBLE_diferencia_limite_boot,DOBLE_80_IC_inferior,DOBLE_95_IC_inferior,DOBLE_media_boot,DOBLE_std_boot,DOBLE_porcentaje_inferior_0,MITAD_MAS_diferencia_limite_boot,MITAD_MAS_80_IC_inferior,MITAD_MAS_95_IC_inferior,MITAD_MAS_media_boot,MITAD_MAS_std_boot,MITAD_MAS_porcentaje_inferior_0
 -631200]",-844571.8,-848417.95,-585673.0,116939.95284332895,1.0
12000,100,60000,1500000,854000,686400,-167600,"[ 317300  502600  677700  253700  538000  109700  272300  563500   70400
   18300  658900  432400  -29600  228000   54300  373900 -163200  323100
  559900  480000  393700  495500  515700  525200  222300  131500   61300
  173900  376100  352800  535100   20300 -122300  420700  506100  649500
  103400   57600  217600  184600  369800  390100  304100 -121800  256200
  507400  219700  412500  503400  -33100  468900  378000  550000  501500
  598300  236800  267400  387100  664500  437100  465600  -71100  498400
    3000  470600  404100  386000  685000  493700  160100  286800  208800
  620400  525800  551500  675900   50400  124700  465100   81900  306000
  139700  336000  657100   25500  288700  410600  337100  217800  237900
  435800  239400  245000  225100  329900  478700  652600   21700  377900
  219500]",326284.0,208140.31792038755,-155101.80000000002,-161175.45,0.06,"[-325500 -128800 -239000 -231900 -107900 -189100  -95300 -303900 -352300
 -266000 -266400 -308400 -216400 -229000  -73200 -351900 -222000 -192800
 -265600 -158500 -186100 -142500  -20000 -300100 -268900 -303900 -211800
 -235300 -261900  -56100 -111200 -382900 -187100  -92700 -159300 -160400
 -220200  -59400 -299300 -204600 -120200  -33700 -288400    6500  -96400
 -296000 -427900 -171400  -70600 -144300 -276800 -118600 -263000 -396700
 -156200 -275800 -326700 -105900 -268100 -260600 -168700 -249200 -159000
 -246200 -146000 -190300 -247200 -179800  -37300   49100 -333900 -126100
 -137200 -173700  109200 -230200 -207600   -9900 -158600 -215900 -168800
 -243400 -359900 -212500 -245500 -132800 -430200 -127300  -68100  -86200
 -316300 -216900 -262100 -178000 -348100 -206700 -228800 -178300  -72100
 -213400]",-429744.60000000003,-430086.14999999997,-198323.0,101813.78870762054,0.97,"[ 67900 223500  58200 215900 372800 370400 219300 187200 239400 220500
 213600 219400 329600 342000 142300 224700 296400 270100 250700 238400
 227900 343000  88200 288900 164800 284300 268700 316700 277400 284900
 100800 244400 227100 323600 160700 250600 427400 125300 124900 207700
 145200 191600 168100 163900 142700 102500 234100 244300 274500 189700
 163700 242900 233500 212300 308800 205100 135400 199800 153900  57200
 207500 296500 131200 195700 177300 225200 139100 240100 322100 349400
 269100 213100  -2700 179300 174300 179800 151600 273200 237700 272800
 140300 146500 152300 346000 286600 296500 259500 368800 246500  93000
 262900 189400 137500 192400 333200 271500 283400 332800 190700 266000]",9160.2,265.0500000000002,222369.0,79245.81464657928,0.01
12000,100,75000,1500000,921200,686400,-234800,"[ 379700  270600  422000  363900  396000  205300  -18400  382500   38500
   25700   -2400  -75100  327400  516100  567600  -76700  499100  353800
   78600  163300  636000   43700  317800  574200  164900  255800  376000
  -64000  553300  511100  230600  487700 -196800  154000  321100  306300
  412200   91700  167300  -20600  551600  402300  434800  548000   25100
  271600   42300   75800  429000  569300  485600  380600  310000  521900
  174000  620400  369100 -212200  295700 -126600  -33800  417600  345300
  242600  -70100    2500  560600  110600  552000  554300  276500   91700
  165500  109500  434100  342500   94700  493300   13600  411400  143600
  430700   98700  106200  -21400  424400  477700   64000  573300   17700
 -269200  184500  293700   -9100  571000  421300 -262300  294400  531200
 -113300]",253796.0,228203.12308117084,-267833.80000000005,-268858.45,0.16,"[-323800 -469300 -142200 -225600 -329000 -284600 -580400 -337100 -283800
 -283300 -332400 -450000 -408900 -199400 -292300 -488900 -179100 -517300
 -320600 -398600 -326600  -66800 -192300 -632000 -311700 -571000 -375700
 -319900 -406000 -164000 -340000 -374000 -378900  -20200 -266100 -257400
 -421700 -379200 -392400 -389000 -310800 -401600 -241300 -472100 -302500
 -287600 -408200 -448200 -437800 -432400 -456200 -383100 -183900 -257600
 -392800 -492400 -134700 -263500 -208400 -443500 -263000 -467400 -306700
 -255100 -388500 -432300 -264800 -331600 -161900 -331200 -398600 -187900
 -585400 -391100 -246000 -291300 -283300 -309700  -87300 -192900 -375500
 -700600  -56800  -79500 -299600 -356700 -381900 -557300 -291400 -412400
 -138800 -373300 -227900 -415000 -354000 -334300 -444500 -435500 -306800
 -528800]",-687017.2000000001,-697204.3,-336367.0,126645.56293451421,1.0,"[ 177100  182200  164300   53900   90400  151600  -99700  233800   92900
  298900   56100  -59200  280700  140400   73200  231100   70100  161700
  143700   80000  124100  315400  158400 -151500   -7000  121800  -67700
  352700  167900   44800  176300   43500  219100  153700  233700  -11400
 -121400  181400  272700   80600  127500  145300   80900  323900  118600
  196200  418600  130700  187600  218200  203800  238600  101600   -6000
  162300  118900  -51200   29400   49500  166900  269300  181000  130200
  191400  191700   -6700  295900  162300  209300  193400   -4800  258700
  -38000    1300  137100   26000  153300   69600   57900  320700  206500
  179000  113100  187700  253400  281300  170100  -61000  240200  169800
  202400  106600  -39500  164200  206400  235300  111100  165400   60600
  151400]",-145540.2,-150010.05,136752.0,108077.15251615395,0.14
12000,150,60000,1500000,999150,686400,-312750,"[ -43950 -131850  151050  -85650  262500  272850  303600 -353700 -226350
  -52200  312600  112200   79500 -362550 -253050  624450  322050  468300
   59700  568500  166950  -87450 -238800 -311550  497550  495900 -190050
  277050  190350 -115500  517500  380850  233550  419700 -408150  282300
 -291300  -36750  494400 -202200  -33300    3750  236100 -166950  384900
 -116250  102900 -113400 -255600  367800  117000  496200 -226500  364950
 -212400  660750  386400  110850  195450 -175350  125250  -68550  522600
  241650  465900  228450  365400   68850  508200   59250   76950  351000
  140250  405450  203100  303900  326400   97200  442200  224400  249600
  -37350  293850 -367500    4200 -122400  374550  525300   54450  -69600
   73500  124800  -87150  228000  208050 -259950  275850  126600  235050
 -199950]",129474.0,260887.87826190775,-400101.30000000005,-406137.825,0.33,"[-520500 -592800 -552300 -648900 -509100 -437400 -454050 -546150 -676500
 -520950 -402450 -477000 -466800 -256200 -365550 -545400 -764550 -566400
 -516450 -490950 -606600 -438150 -482700 -474600 -390450 -421050 -591450
 -475200 -573000 -591150 -530400 -530700 -407100 -387600 -417750 -511950
 -612000 -452550 -526950 -456150 -591150 -481950 -458400 -361800 -532200
 -368700 -557100 -617100 -571950 -576300 -541050 -589650 -574200 -565500
 -543450 -625500 -597150 -529800 -503400 -564150 -533100 -490500 -628500
 -527250 -459000 -474150 -371700 -392550 -417600 -515550 -341250 -310200
 -513600 -375600 -418500 -497550 -546000 -541200 -507600 -483450 -460200
 -710550 -614850 -409650 -649650 -717750 -528600 -307650 -529950 -491100
 -322050 -498150 -557100 -573600 -379800 -311700 -538650 -533550 -343500
 -388350]",-755283.6000000001,-762233.4,-501496.5,95917.47553365862,1.0,"[ -84000   91500  163050 -142650   70650   63750  -29550   54000   53700
  216750  128700  127200   31050  -96150  232500  -83400  117000  -87600
   49650  159300   84000  -31050   -9750   34950  -34350   76800 -106650
   -6300  -14850 -128700 -166050   94050  -57450  -16350 -118650   11100
  -58200   54150  -28200  198600   33750  -82800   16500  201900   93900
  -59550   84900  -12000   27000   85200  -55050    -600   65550   98850
  -14250  178800 -111000  -18150  -38250  -18450  -52650   74700   47400
  -14550 -153750  -68850   24750    7800   62400   43350   81000  -74250
  -69450  -73800    6900  -52050  -31050  -68850   61500 -123000  -90300
  -18150  -54600  -61050    2250  -37650  -90750  111300   62400  -53550
   34050  -82950  -21450  -13200  -77400   49500  -63150  185400  -90150
   75450]",-163614.6,-165441.15,6823.5,87638.35332062098,0.53
12000,150,75000,1500000,1102350,686400,-415950,"[ 160950 -504750 -119400  129750 -102900 -371550 -225300  312300  364800
 -409350   20250 -231750  161250   -6450 -356250  553500  -82200 -143550
 -417900  229800  186750  230100  358350  320100  352050 -280200  -12750
   22800  -54600 -149100 -372000  533250  129450  347700  234450  -60150
   11250   -5700 -162600   59250 -363000 -455700   52500  127500  454050
  361350  205800  442200  -54900  151050  -62550 -387750 -171900   38850
  -66000  -36900 -350250 -510000  210000 -384300 -272850 -320100 -146250
 -312450 -244050  -11550  -29850 -248700 -156150  280800 -449250  -52950
  -34350  162000 -162300  222750  365100 -462000 -215850  140550   48750
   36150  -59400 -157050 -341850 -413550 -198000  220350  -77850  -86100
  612450  127650  372750 -216900 -422400  425700 -125400  474000 -103500
 -186000]",-21679.5,272720.4657790647,-508960.5,-509740.125,0.58,"[ -739350  -600900  -841050  -557850  -496200  -623550  -791700  -567000
  -849750  -800100  -837150  -507750  -525300  -757200  -686400  -604800
  -916050  -769350 -1017750  -607800  -468900  -995550  -548250  -752100
  -556050 -1006050  -720750  -830850  -756750  -630300  -660450  -600750
  -868800  -953550  -768750  -360450  -730650 -1009350  -550800  -951450
  -683250  -797550  -754950  -688650  -779400  -600150  -482250  -555600
  -563400  -604800  -676650  -540750 -1002000  -706650  -695400  -814800
  -707700  -343350  -742800  -639000  -674250  -485850  -641700  -517200
  -776400  -527400  -742350  -859350  -497550  -746700  -917250  -618150
  -675750 -1010100  -562050  -781200  -791850  -470250  -742200  -587550
  -962250  -698100  -962550  -574800  -839400  -598800  -858750  -747600
  -545100  -842850  -499050  -591450  -417300  -561900  -750000  -696000
  -892800  -751050  -652200  -800250]",-1016235.3,-1017371.325,-700639.5,155573.02373724693,1.0,"[  44250 -148500 -243150 -267300 -344100 -229650 -137400 -188100 -275550
 -233700 -142800 -322200 -159000 -207450 -182400 -123300  -28350  138900
  -85350 -276900  -53400 -278250   55650 -229800 -109200 -110700 -152700
 -152250 -218100 -166800 -315750 -260400 -310350 -283500    3450 -126900
 -234000  -30300 -245100  -79050 -134700  132600 -241950  -72150  -40950
 -318450  -57000 -190950 -185550 -305700    5700  -85950 -316800  -37500
    9150 -160650  -44250 -272700 -164700 -167100 -128700 -140250 -255750
 -149850  -45900  -97350 -237900 -169050 -176850 -203550  -67050 -117900
 -139800 -198150   36150 -112200   -5550   11400  -61950  -86550 -275700
  136050 -360000 -103950  -71550  -93000 -227850 -112050 -114000  -46200
 -219000 -131850 -317550  -96150 -483900    5850  -53400 -121050 -208500
  -52050]",-459367.80000000005,-477766.95,-146517.0,114357.71688434498,0.89
12000,200,60000,1500000,1107600,686400,-421200,"[ 494400  -28800 -424800  306800  260600   20800  -52800   64600  341800
   69400  340000 -136400  305200 -119400  -20800   72000  134000  -39800
  -21400 -342600   80400  192200  -77000  308800 -414600 -127600   25400
  348600  349000 -627200 -188600  426200  217400   49600 -320600  191600
   94800 -272600  279600  353200  -62800  263400  122200  343600   96800
 -420200  190200 -245600  252800   -7400   76000 -413600  326400 -119000
 -258000  107600 -318400 -151000  422800 -321600 -391400 -138000 -296600
 -243200  304800  -14600 -213200 -232200  242400  293600  233800  160400
  149000  222600   49600   19600    -800  182600 -467600 -370800 -289000
  290000  410800 -180400  246200  317800 -121400   79400 -313800 -406000
 -340800  175800  -50800  -30400 -241400    9200  -29800 -277400  269200
  331600]",13344.0,256252.84088961824,-595599.2000000001,-619299.7999999999,0.47,"[-704000 -774600 -536600 -858200 -652600 -666000 -775400 -479200 -428400
 -741600 -750800 -713600 -746600 -752600 -688800 -766200 -745600 -562200
 -748200 -650400 -879800 -650400 -835600 -661800 -725000 -420800 -697200
 -523000 -719600 -705400 -614400 -919600 -722000 -621800 -735200 -619800
 -584200 -631000 -690600 -886400 -771000 -755400 -560000 -534400 -593200
 -582800 -693600 -821800 -666800 -748400 -790200 -731800 -684400 -763000
 -799400 -766600 -682600 -649600 -714600 -648600 -729200 -671800 -666000
 -732200 -722800 -811800 -537400 -611800 -776400 -788400 -762600 -863800
 -792000 -692200 -797400 -750000 -671600 -754200 -805600 -668400 -663600
 -777400 -588200 -652600 -840400 -685400 -690400 -645600 -693600 -800200
 -756000 -619800 -843800 -560200 -691200 -758200 -787000 -630000 -806600
 -830000]",-913026.4000000001,-917956.6000000001,-704692.0,96294.2217165703,1.0,"[-132200 -171600 -331800 -344000 -200800 -215000 -169600 -246800 -108000
 -204000 -164000 -235400 -303000 -181600 -367000  -75800 -261000 -168000
 -127000 -107800 -200000  -71000 -214200   22800 -177400  -71400 -167400
  -88800 -206200 -147800  -96400   23600 -240200 -146800 -261000 -118800
  -18200 -105600 -152600 -197000  -55800 -108000  -10200 -180400 -202800
  -22200   31400 -284000 -220400 -173000 -122200  -80000 -213200 -267400
 -127400 -171800 -154400 -159800 -121800 -182400 -186200 -230200 -167800
 -161600 -119000 -125000 -145200  -42600  -78800 -159800 -122600 -207400
 -298600 -144800 -282000 -183800 -172000 -161000   -7200  -75800 -241600
  -15400  -62400 -149200 -199000 -125600 -217400 -220000 -210600 -156400
 -292600 -138800 -137000 -190000 -257400 -239000  -52600 -211600 -213000
 -217800]",-362446.0,-365861.5,-161934.0,80953.6709729707,0.97
12000,200,75000,1500000,1236200,686400,-549800,"[ -85000 -461400 -493600  182200 -198600  -84200 -135400   34600 -114400
   34000 -103400  113600 -268000  219400 -655200  249600 -331800  329600
  218600 -153800  387200  288800 -767200  -51800   14800  309200 -568400
   78800  -55400   72400 -180200 -706800 -599000 -388400 -749800 -385200
 -149000 -162600   11800 -437000 -270200 -740600  -13000 -604800  -16800
 -263800  223800 -653600  -89600 -257000  190200 -557800 -180200  283600
  190400 -372200 -201800 -142800 -228200  -12800 -305400 -441200 -774000
 -296000 -346400   36400 -136200  253400 -560000 -350000  213000 -576400
  113000 -698200 -557200 -599800  -73200 -415600  253800 -675600 -228400
 -622200 -502000 -470600   84600   17400 -415200 -585200 -524800  -49600
 -199000  341600 -711600   30800 -256800 -329600   65800 -397200 -776000
  137000]",-207848.0,315999.84192401107,-775604.0,-775901.0,0.7,"[-1012000 -1034000  -780000  -930600 -1044800  -755800  -841200 -1183000
  -736600 -1102200 -1117400 -1024200  -966200 -1072600  -884000 -1210200
  -856400  -808600  -999200 -1107800  -870600 -1308000  -788200 -1091400
  -650600 -1144600  -841000 -1020600 -1121000 -1041200 -1058000  -992000
  -799200  -905800 -1114400 -1011800  -842200 -1002600  -704400 -1111400
 -1041800 -1034200 -1127600 -1181000  -981000  -802400  -926600  -939600
  -912600 -1026600  -817200  -926000  -823400 -1089200  -779000  -973400
 -1004200 -1340000 -1085200 -1065600 -1048000  -961600  -899600  -976200
  -869000  -954600 -1030800 -1019000 -1090600  -917400 -1150000  -818200
 -1098000  -920400 -1211400 -1015400 -1108800  -727200 -1063400  -891800
  -901200  -979200  -924400  -948200  -675000  -874600 -1146400 -1052800
 -1103000 -1082200 -1097400  -977800  -959600  -789000  -941000  -995400
  -815800 -1108400  -942800 -1077000]",-1333664.0,-1338416.0,-979250.0,135176.90446226383,1.0,"[-397000 -272000 -258800 -572400 -362400 -571000 -412800 -568600 -384000
 -399800 -307800 -591400 -408000 -212800 -379600   28400 -458200 -349600
 -196800 -392600 -408000 -360200 -450200 -312200 -411000 -504800 -383600
 -390800 -288000 -234000 -297200 -334600 -445800 -387800 -413400 -250600
 -399200 -417000 -415800 -423400 -325800 -352200 -341800 -437800 -450000
 -234800 -257600 -279000 -438200 -219200 -385000 -220200 -389800 -444000
 -329200 -358400 -268800 -673400 -477000 -501800 -518400 -131000 -418400
 -441400 -260400 -367400 -296800 -240600 -441200 -289000 -317800 -428400
 -204000 -488000 -446200 -294000 -362600 -156800 -487600 -473400 -318200
 -379000 -430200 -525400 -304000 -363600 -337400 -464600 -200200 -238200
 -409000 -278200 -416600 -308200 -404800 -241000 -225600 -329800 -347600
 -371800]",-657164.0,-669341.0,-363356.0,107887.3545138632,0.99
12000,250,60000,1500000,1160750,686400,-474350,"[  93250  233750  245500  167500 -301500 -312750  213000 -411250  238500
  357500 -407750 -177250 -313500  158750    -500 -278250  196000    2250
   73000  339250  177500 -303500  232000  247750  131000 -496750 -457000
 -148250  362000  399250 -180750 -335250   25000  129000   40500  182500
 -194750 -582250   37000 -410250  170250  205250  -35250  -11250 -245750
  448000 -574750  212000   97000 -487750  159750  -81250  263250   42250
  -90750 -437750  295000 -320500 -169500 -321000  149500 -410750  125750
   32750  -16750 -430750 -214250  -94250 -179500  -85500  -13750  253250
   57500  -39000 -315000  -13000 -277000   57000 -235000 -217750 -198250
 -344250   81500 -340000   47000 -299500 -267000  271750  225250  -31500
  345000 -551250 -354250   23000   56250 -310000 -259750 -507000 -586500
 -431750]",-72102.5,265272.5935123152,-585658.5,-586289.625,0.55,"[-857250 -912000 -671500 -687750 -836750 -699750 -798750 -774500 -922250
 -744000 -790500 -929500 -850000 -773500 -742000 -870250 -839750 -811500
 -843000 -835000 -783750 -853750 -633500 -845000 -838000 -829250 -756750
 -645250 -786000 -807000 -738000 -800500 -846500 -850250 -787750 -888000
 -787750 -828750 -833250 -921750 -775500 -858500 -870250 -870500 -790000
 -707000 -870750 -776750 -672000 -852750 -850000 -742500 -759000 -685750
 -870750 -957500 -972000 -942000 -798750 -711500 -904500 -822500 -889750
 -744750 -917500 -798750 -900500 -890750 -770750 -824750 -961750 -906000
 -800000 -789500 -853750 -826750 -864000 -752500 -712250 -748500 -810250
 -832250 -779250 -860500 -814750 -779750 -788000 -684000 -788000 -851250
 -960750 -903750 -899500 -932000 -675000 -939000 -855750 -805250 -790500
 -863250]",-969970.5,-971492.625,-818762.5,75181.74957228648,1.0,"[-189750 -204250 -220250 -248750 -308000 -319750 -352250 -221500 -227250
 -233750 -121250 -345750 -122250 -203750 -346000 -302000 -239500 -191000
 -142000 -191250 -290750 -285000  -89750 -230500 -263250 -207000 -245000
 -128250 -250250 -327750 -322250 -325000 -250000 -125750 -311000 -300750
 -209500 -212750 -230250 -241750 -281500 -334250 -265000 -313000 -105250
 -187500 -146250 -189000 -199750 -240000 -264750 -386750 -337750 -269000
 -100750 -227500 -182500 -191250 -307000 -202250 -229000 -191000 -255750
 -149250 -243000 -225250 -236000 -226000 -157250  -37500 -156500 -271250
 -198000 -147750 -265500 -261000 -253500 -242500 -109750 -204750 -145250
 -212500 -296250 -198500 -287500 -343750  -64500 -432000 -231750 -129250
 -186750 -346750 -242500 -241250 -283750 -272000 -273750 -118250  -23500
 -284500]",-423040.5,-429760.125,-229825.0,75870.86479670572,1.0
12000,250,75000,1500000,1348500,686400,-662100,"[ -281500  -698500  -408250  -618500  -500500  -815750  -489500  -675750
  -154750  -621000  -269000  -606750  -610750  -542000  -176750  -902250
  -265000  -482750  -892750  -658500  -567250  -180000  -549500  -829250
  -751000  -760500  -411500  -266750  -255000  -494750    84250  -590750
  -487000  -412750  -556500  -637000  -805000    47750   287500  -248500
    22500    55500  -179500  -228500    85500  -855500   -32500   285750
   -64000    35500  -313750   -56750  -847250   -14250   221500  -439000
  -604250   -74250  -690000  -578000 -1041000   392750  -595750    -3000
  -675500   -48750  -194750  -489000  -905000   146000  -207500  -129000
  -139250  -845250  -490750  -402000  -258250  -853250  -543250  -417000
  -561500  -752750  -285250  -678500  -365000   -87500  -507250  -196000
 -1016500  -730500  -903500   -60250  -931000   276500  -466000  -327750
  -541000  -640500 -1008000    37000]",-407700.0,336665.29001368704,-1036149.0,-1039787.25,0.87,"[-1213250 -1312750 -1092000 -1163000 -1213750 -1312000 -1174250 -1225000
  -899500 -1129000 -1158500 -1224750 -1202000 -1185000 -1059000 -1194750
 -1009250 -1032500 -1166000 -1446750 -1258000 -1101250 -1026000 -1327250
 -1303250 -1335000 -1415500 -1099000 -1216750 -1300500 -1372000 -1249500
 -1220750 -1169250 -1252750 -1401250 -1024500 -1381750  -904250 -1076250
 -1278000 -1048250 -1195000 -1236000 -1206500 -1160000 -1200000 -1300250
 -1146250 -1351000 -1277000 -1114500 -1233250 -1145500 -1127500 -1119000
 -1205000 -1131500 -1188000 -1113000 -1093500 -1361500  -983250 -1373500
  -982250 -1167500 -1318000 -1198500 -1021000 -1353000 -1122000 -1222250
 -1275500 -1230750 -1197500 -1113750 -1253250 -1253000 -1070500 -1280750
 -1015000 -1309250 -1246750 -1189250 -1353000 -1238500 -1160750 -1321500
 -1169250 -1476000 -1144750 -1179250 -1396500 -1205750 -1301750 -1227500
  -958250 -1456250 -1239500 -1159500]",-1472089.5,-1475022.375,-1202427.5,119210.43523429483,1.0,"[-408750 -413500 -436500 -579250 -608750 -746000 -456000 -689750 -605000
 -370250 -402000 -445500 -586750 -577750 -407500 -326500 -409750 -503500
 -662250 -705000 -361000 -363500 -500250 -579250 -557000 -545000 -245750
 -492750 -559000 -477750 -501250 -527250 -523000 -574250 -543500 -505250
 -459250 -504750 -644250 -503000 -433000 -497000 -581250 -518750 -621250
 -304750 -621500 -668000 -638500 -480250 -549250 -596750 -527500 -625250
 -512500 -621500 -342500 -576250 -648250 -574000 -509250 -508250 -510000
 -459250 -481000 -498500 -496000 -571500 -420750 -684750 -538750 -625750
 -475000 -559750 -564750 -516750 -469500 -446500 -519250 -578500 -445000
 -425750 -586500 -526250 -636250 -611250 -477000 -302250 -464750 -465500
 -513000 -787000 -460500 -513750 -478500 -515000 -422500 -465500 -547000
 -625500]",-778882.0,-784970.5,-519477.5,96387.51277395843,1.0
12000,300,60000,1500000,1191000,686400,-504600,"[ 211200   27600   18300 -494400  117300 -320400 -179400 -160800 -500100
 -179400 -246600 -633900   99600  396900  121500   34500 -531900 -560100
 -428700  -56700  -67500 -459600 -486000 -183600  120900 -732000 -285000
   61500   51300 -388200 -572100  -32400 -379500 -475200  -69000  207600
 -102600 -300600 -107100  -92100   99600  215100 -419100 -671400 -588000
  361800    4800 -493800   94800  151500  188400 -136800  347400  227100
  108900    5700 -248700  -41700 -427200 -239100 -538500   96900  -98400
 -187800 -228600  394500   -4200 -343500  137100 -474000  233100 -491400
 -376500   59100   33900  129600  -47400 -351900 -653700  239400  -13800
 -172500   20400   -7800 -432600  112200  -45000  -14100 -126900  375600
  255000 -248400 -717000  192600  339300 -236700  159300 -242100 -415800
  -33000]",-127410.0,285503.8278202238,-729030.0,-731257.5,0.62,"[-1015800  -704700  -885900  -944100  -870900  -874500  -742800  -928500
  -942600  -974700  -882000 -1005900  -866100  -935100  -669600  -894300
 -1003500  -853500  -872100  -870000  -852300  -833700  -807000  -851400
  -813000  -867000  -841500  -828300  -928200  -873000  -823200 -1080600
  -785400  -861000  -915000  -866100 -1008300  -893400  -867600  -853500
  -990900  -975300  -962100  -844200  -832200 -1048800  -890400  -811800
  -849300  -871800  -830700  -842100 -1000800  -834000  -810300  -881100
  -928500  -801300  -888000  -863400  -967800  -824100  -884100  -894300
  -682500  -971400  -808200  -905400  -927600  -913800  -929400  -900000
  -924900  -830400  -831600  -983100  -897600  -872100  -766200  -757500
  -809700  -944100  -959700  -889800  -979800  -823800  -978300  -875700
 -1047300  -969600  -823200  -936600  -885900  -911100 -1017300  -960300
  -932700  -884700  -921900  -878700]",-1074303.6,-1079025.9000000001,-888453.0,76162.36663208411,1.0,"[-236400 -230700 -332700 -126900 -316500 -426000 -285600 -258900 -356100
 -266400 -299400 -259500 -393300 -225600 -248700 -296700 -261300 -330000
 -194700 -430200 -387000 -342600 -323100 -311400 -209400 -209700 -333900
 -271200 -341100 -283200 -329100 -292200 -179400 -386400 -193200 -177600
 -220200 -281100 -269100 -440100 -262500 -318900 -297900 -432000 -405600
 -234900 -241800 -332700 -260100 -299400 -179100 -236400 -343200 -392100
 -330900 -268500 -345900 -253800 -158700 -327600 -319200 -378000 -324900
 -217800 -358800 -330000 -211500 -258300 -232800 -265200 -316500 -296100
 -260400 -318600 -315000 -266100 -262500 -348600 -370200 -282000 -290400
 -366900 -232500 -308700 -129600 -139200 -293100 -277800 -241500 -234900
 -105900 -347400 -246600 -352200  -66900 -270900 -173100 -187200 -212100
 -224400]",-438496.2,-439699.05,-281124.0,73510.9054766706,1.0
12000,300,75000,1500000,1416900,686400,-730500,"[    3600  -252000  -764400    69600  -687300  -278400  -641400  -133800
  -537900   -10800  -871200  -672000  -274200  -432900 -1009800  -755400
  -442200  -829800    35700  -969600  -617100  -580500  -327300   -54300
  -165300  -450600  -372000  -237300   -48300  -654900  -267000  -714900
  -665100  -534300  -464700   -63300    26700  -573000  -243900  -465300
  -525600  -301500  -196800  -546000  -525300    17400  -904500  -493500
  -851700 -1075200   162900  -573300  -389400  -888000 -1064400  -243300
 -1011600  -127200  -105000  -428700   121800   -32400 -1088400  -508200
  -117300  -730200  -580200   -24300  -137400   107100  -783900  -686400
  -628800  -443400  -600300  -661500  -665100  -474600  -741000  -480900
  -237000  -198000    63600  -430800  -350400  -689400   -54900  -678000
  -180000  -342900  -159300  -206400 -1023600  -257700   175500  -396600
  -946800  -614700    65700   -30000]",-426444.0,324525.78582294506,-1085786.4000000001,-1087746.6,0.89,"[-1372800 -1437600 -1405200 -1289100 -1153200 -1224000 -1349700 -1418100
 -1210500 -1233900 -1398300 -1307700 -1361700 -1013100 -1341900 -1482900
 -1386000 -1414800 -1137600 -1368300 -1380300 -1323900 -1348800 -1326300
 -1112100 -1054800 -1174500 -1374600 -1221600 -1332900 -1364400 -1525200
 -1590900 -1287900 -1526100 -1583400 -1439700 -1386900 -1294200 -1581000
 -1200900 -1188300 -1274400 -1471200 -1692300 -1287000 -1387800 -1466400
 -1327800 -1416900 -1430100 -1457700 -1234500 -1365300 -1484400 -1211700
 -1383000 -1464300 -1314900 -1259700 -1513200 -1560900 -1332300 -1387500
 -1289700 -1369500 -1401900 -1324800 -1380000 -1310700 -1354200 -1303500
 -1092300 -1362600 -1563600 -1317300 -1364100 -1320600  -990600 -1293300
 -1210800 -1381500 -1583700 -1378800 -1288800 -1291200 -1187700 -1433400
 -1300200 -1177200 -1362900 -1434000 -1257000 -1440600 -1350300 -1080300
 -1421700 -1346100 -1565700 -1453500]",-1672222.8,-1687280.7,-1346325.0,129306.81681566521,1.0,"[-604200 -574500 -590700 -869100 -746400 -692400 -690900 -780000 -530100
 -644700 -441300 -403200 -638400 -645300 -607200 -661200 -757800 -505200
 -533700 -631200 -538500 -768300 -531300 -489900 -645600 -807000 -554400
 -671400 -502800 -604500 -649200 -780300 -665100 -447900 -622200 -663900
 -628200 -693900 -721500 -752100 -397200 -629700 -645300 -525900 -641100
 -595800 -505500 -657600 -654600 -440400 -719100 -724200 -607500 -564600
 -619800 -808500 -321600 -557400 -714900 -598800 -506400 -654000 -583500
 -719100 -382500 -514500 -655200 -478200 -749400 -582300 -747600 -680100
 -767400 -663000 -764400 -572700 -630300 -532500 -709500 -675000 -471300
 -681600 -683100 -572400 -720000 -619800 -620400 -554700 -562200 -604800
 -543900 -535500 -737400 -522000 -552000 -763500 -622200 -556200 -533700
